"","tAccMean","tAccStd","tJerkMean","tJerkSD","tGyroMean","tGyroSD","tGyroJerkMean","tGyroJerkMagSD","fAccMean","fAccSD","fAccMeanFreq","fJerkMean","fJerkSD","fJerkMeanFreq","fGyroMean","fGyroSD","fGyroMeanFreq","fGyroJerkMean","fGyroJerkSD","fGyroJerkMeanFreq","fAccSkewness","fJerkSkewness","fGyroSkewness","fGyroJerkSkewness","fAccKurtosis","fJerkKurtosis","fGyroKurtosis","fGyroJerkKurtosis","angleAccGravity","angleJerkGravity","angleGyroGravity","angleGyroJerkGravity","angleXGravity","angleYGravity","angleZGravity","subject","activity"
"4388",-0.97982802,-0.97531354,-0.98939474,-0.98089152,-0.9727405,-0.95006309,-0.99123159,-0.97856509,-0.97492052,-0.97829232,0.11183594,-0.46796271,-0.77604328,-0.98198813,-0.97768867,-0.012812887,-0.25691191,-0.68100089,-0.96168731,-0.95089409,-0.29622514,-0.22793539,-0.60534134,-0.98152339,-0.97600941,-0.51619157,-0.2764686,-0.72531618,-0.021180799,-0.060794072,-0.63008278,-0.10481295,-0.81806256,0.21532083,-0.029567616,22,"standing"
"4389",-0.85199587,-0.81861324,-0.97725132,-0.97050345,-0.82016443,-0.80906443,-0.97703687,-0.96731477,-0.91109523,-0.80933759,-0.5776271,0.78477168,0.71276017,-0.97046375,-0.96910662,0.16910027,-0.0037029051,-0.38499033,-0.89918812,-0.79417143,-0.56591424,0.32283216,-0.037877912,-0.96979587,-0.96598725,-0.19427121,-0.05286305,-0.40019736,0.021212251,-0.0094652343,-0.28276188,0.56334315,-0.78207232,0.24283365,-0.025285409,22,"standing"
"4390",-0.95939848,-0.95644183,-0.98672563,-0.98456306,-0.92434202,-0.93215296,-0.98809852,-0.9772898,-0.95891754,-0.96059315,-0.057578108,-0.35394625,-0.69203312,-0.98462686,-0.98297123,-0.076290154,-0.33988102,-0.68483056,-0.94977599,-0.93247531,-0.29849169,-0.041323163,-0.38779969,-0.97659555,-0.97950941,-0.14944936,-0.45893836,-0.77338031,-0.016680656,0.038690246,0.29371553,-0.0230003,-0.79004119,0.22612329,-0.052937869,22,"standing"
"4391",-0.97657891,-0.97052352,-0.9894307,-0.98828782,-0.96132896,-0.95465493,-0.99097508,-0.98760118,-0.97385862,-0.97198645,-0.049148948,-0.2413561,-0.54191927,-0.98788665,-0.98740956,0.12349042,-0.41692946,-0.74300693,-0.97607432,-0.9505175,-0.67118175,0.17890608,-0.14751416,-0.98984491,-0.98529766,-0.21486186,0.17867829,-0.23109036,-0.036970145,0.13437502,0.41323644,0.44426027,-0.78987384,0.22876056,-0.047816408,22,"standing"
"4392",-0.96129119,-0.93500329,-0.98055877,-0.96758827,-0.9540075,-0.92252071,-0.98376631,-0.97710277,-0.94184401,-0.94015617,-0.13036265,-0.19735398,-0.55870806,-0.96820043,-0.96527662,-0.12088242,-0.12623967,-0.48827626,-0.95295593,-0.91828233,-0.53485027,-0.029623154,-0.43232199,-0.97863802,-0.97628433,0.074531432,0.57838693,0.43481722,0.069522695,-0.10754328,0.87125294,0.74892136,-0.78994191,0.2311983,-0.042203878,22,"standing"
"4393",-0.929589,-0.89905961,-0.95687673,-0.88725774,-0.9331382,-0.86412482,-0.96472743,-0.91223187,-0.89218571,-0.91785226,0.044675619,-0.27936567,-0.55222545,-0.89866461,-0.87280798,-0.58377613,-0.1024816,-0.50931058,-0.88145321,-0.875441,-0.22110692,-0.28632661,-0.57227519,-0.92161746,-0.90658684,-0.37964353,-0.14949647,-0.57734904,0.00262453,-0.052028768,0.046751739,-0.68221235,-0.79012556,0.23051494,-0.043485404,22,"standing"
"4394",-0.94911577,-0.89959818,-0.96560844,-0.8882072,-0.96008456,-0.86705891,-0.97399342,-0.91061746,-0.89650179,-0.91587091,0.033876529,-0.3785443,-0.71363189,-0.89746117,-0.87615387,-0.5942676,-0.1896529,-0.67200963,-0.87720956,-0.88265378,-0.22165438,-0.55516226,-0.82416488,-0.92105134,-0.90393749,-0.41183041,-0.22897716,-0.68593172,0.0076293451,0.068842371,-0.76276826,-0.75140801,-0.78664696,0.23441657,-0.040344559,22,"standing"
"4395",-0.9725247,-0.96534011,-0.98392024,-0.97344733,-0.9680041,-0.91268958,-0.98902599,-0.97509821,-0.97219294,-0.96577921,-0.040574694,-0.02308065,-0.38704806,-0.97309182,-0.97246833,0.0094264034,-0.42277375,-0.79869848,-0.94310922,-0.90960993,-0.4744012,-0.032807068,-0.45158043,-0.97774961,-0.97305792,-0.26007397,0.057816816,-0.33541179,0.14875654,0.060635295,0.87687257,0.77582815,-0.78118073,0.23989504,-0.036524201,22,"standing"
"4396",-0.95657083,-0.94262249,-0.97275298,-0.96008707,-0.92533101,-0.8763382,-0.97779418,-0.96107689,-0.95115273,-0.94573936,-0.090485012,-0.024258088,-0.29175435,-0.96330502,-0.95450737,-0.17235774,0.0057366235,-0.35039466,-0.92331731,-0.87061517,-0.51424905,0.41166695,0.20876656,-0.9681865,-0.95517436,-0.44885879,0.15030764,-0.23310484,-0.019150033,0.50748985,0.49877822,-0.78787981,-0.78169217,0.23903649,-0.037850034,22,"standing"
"4397",-0.96496292,-0.94723944,-0.98162142,-0.96603464,-0.94707902,-0.88394812,-0.98568554,-0.96594692,-0.95379335,-0.95063364,-0.1360183,-0.43342491,-0.76073611,-0.97018869,-0.95927918,-0.25839514,-0.13047399,-0.63203782,-0.92410473,-0.88017845,-0.37530721,0.11933213,-0.2785907,-0.9715058,-0.9613707,-0.66374718,-0.20947131,-0.65867814,0.011206686,-0.032886525,-0.82434513,-0.76540452,-0.78525457,0.23523545,-0.040885266,22,"standing"
"4398",-0.96305384,-0.91781474,-0.98127702,-0.96624107,-0.95241773,-0.87220238,-0.98414211,-0.96424337,-0.94104365,-0.91819065,-0.58963529,-0.2333022,-0.60304611,-0.97469713,-0.95506573,-0.57585287,0.034040611,-0.42842155,-0.91700106,-0.86786651,-0.73085981,-0.26608806,-0.64850375,-0.96955572,-0.96000291,-0.78140958,-0.24382288,-0.56767087,-0.012012525,-0.10619256,0.35407751,0.3748988,-0.78960824,0.23027161,-0.044935274,22,"standing"
"4399",-0.9608484,-0.91505553,-0.97956215,-0.96599822,-0.92018265,-0.8750737,-0.97982267,-0.96494589,-0.94315682,-0.91397245,-0.58597839,0.017010591,-0.30565433,-0.97360979,-0.95563132,-0.40537151,0.29954716,-0.06848439,-0.91993237,-0.87037033,-0.65645946,-0.2224139,-0.64650581,-0.96952376,-0.96143529,-0.64613548,-0.15583806,-0.45438044,0.0023114004,0.16520608,0.56097594,0.55784922,-0.789331,0.2310781,-0.043564574,22,"standing"
"4400",-0.98176601,-0.97464096,-0.99315106,-0.99145075,-0.95514187,-0.92008046,-0.99269154,-0.98883831,-0.97950309,-0.97464173,-0.28003304,-0.50897975,-0.84162929,-0.99099009,-0.9905964,0.60904104,-0.18181851,-0.53057401,-0.96073197,-0.91241789,-0.80193688,0.047997708,-0.37382747,-0.99065694,-0.98691685,-0.34740176,0.04347054,-0.35151501,0.016628983,0.065782655,-0.47045,-0.059871816,-0.78251406,0.23812042,-0.038681742,22,"standing"
"4401",-0.98589638,-0.98156251,-0.99128882,-0.98871593,-0.96984801,-0.93198962,-0.99369179,-0.98999593,-0.98294964,-0.98244757,0.030174991,-0.47369443,-0.76515945,-0.98914515,-0.98656727,0.30819054,-0.20084161,-0.48593778,-0.94964108,-0.93231846,-0.20377103,-0.13549035,-0.58657243,-0.99144726,-0.9884151,0.12153139,0.39625299,0.11484694,-0.039589468,-0.058926107,0.67732119,0.66301598,-0.78041225,0.24119975,-0.034404534,22,"standing"
"4402",-0.96970803,-0.95892,-0.98441337,-0.98571461,-0.93766275,-0.89633422,-0.98437493,-0.9764538,-0.97034701,-0.95823107,-0.21914259,0.26513918,0.039146954,-0.98525596,-0.98462495,0.22260766,-0.25229561,-0.55681567,-0.9447158,-0.88807113,-0.71578983,0.28366358,0.0036903752,-0.98032867,-0.97305152,-0.46902532,0.10680226,-0.19046507,0.0015162991,0.12264797,-0.24721913,-0.59406261,-0.7847114,0.23872209,-0.032472603,22,"standing"
"4403",-0.96897847,-0.96372781,-0.98643923,-0.98913891,-0.95567735,-0.90175172,-0.98794631,-0.97663643,-0.97498713,-0.96240695,-0.17384317,0.15067813,-0.12930682,-0.98767968,-0.99014322,0.27390591,-0.70386216,-0.92529087,-0.92778845,-0.90217174,-0.31175119,-0.060872897,-0.43697355,-0.98158636,-0.97217944,-0.77334138,-0.13127511,-0.53785583,0.060306852,-0.01830838,-0.90933461,-0.69091567,-0.79309802,0.23174511,-0.034871179,22,"standing"
"4404",-0.91733908,-0.90163677,-0.95182856,-0.94208165,-0.83360654,-0.91974976,-0.97007829,-0.95749643,-0.92136993,-0.90572865,-0.021937806,0.27389173,0.016780213,-0.93967033,-0.9441841,-0.064297189,-0.51378411,-0.8847568,-0.9368752,-0.92219806,-0.26756113,-0.17771038,-0.55012804,-0.95539363,-0.96311127,0.22459597,-0.34149599,-0.73126873,0.34785275,-0.52949399,-0.077309974,-0.22740396,-0.35059225,-0.19857424,-0.31288208,22,"sitting"
"4405",-0.974471,-0.96772926,-0.97225258,-0.94547333,-0.90094089,-0.92256958,-0.98400936,-0.95774267,-0.9634065,-0.97452238,0.48725276,-0.12054871,-0.43331859,-0.9564902,-0.93160981,-0.67745934,-0.0077317066,-0.46104908,-0.94593916,-0.92140989,-0.1422475,0.35384812,0.049703882,-0.95939857,-0.95809122,0.10367543,-0.17811004,-0.60208727,-0.80748508,-0.026860813,-0.029935135,0.15347382,-0.36625225,-0.19085188,-0.3067431,22,"sitting"
"4406",-0.98444622,-0.98700607,-0.99145875,-0.99159388,-0.96014732,-0.94237395,-0.9942455,-0.99044685,-0.98872064,-0.98684534,0.13415405,-0.32610673,-0.668855,-0.99207021,-0.98936537,0.22816463,-0.43511395,-0.77315867,-0.96067352,-0.94094355,-0.23202818,0.079681775,-0.34087458,-0.99169386,-0.98907174,-0.30537186,-0.30498101,-0.72808358,-0.015946453,0.45297019,0.028546083,0.11307887,-0.36881805,-0.18877049,-0.30652213,22,"sitting"
"4407",-0.98132416,-0.98969103,-0.99254051,-0.99085815,-0.98988898,-0.98059069,-0.99457097,-0.99040037,-0.98991081,-0.99012462,0.26783229,-0.41945186,-0.69717193,-0.9908021,-0.98932998,0.14331502,-0.38156142,-0.74168966,-0.98632159,-0.97999497,-0.21323601,-0.024871536,-0.41403253,-0.99198133,-0.98864892,-0.37532209,-0.2276096,-0.67132058,-0.0096926265,-0.53454585,0.46883496,0.042755999,-0.36515719,-0.19038584,-0.3081564,22,"sitting"
"4408",-0.98290871,-0.98435416,-0.99311177,-0.99446856,-0.98953794,-0.98378845,-0.9962644,-0.99697275,-0.9873225,-0.98386058,6.0413932e-05,-0.3632764,-0.67732052,-0.99419933,-0.99331667,0.35844989,-0.55500684,-0.83228752,-0.99030141,-0.98235772,-0.25589289,0.25222045,-0.036054789,-0.99675817,-0.99715361,0.17738755,-0.63659072,-0.87057602,-0.15003694,0.22851809,-0.58550877,-0.14396371,-0.35626378,-0.19289863,-0.31347549,22,"sitting"
"4409",-0.9876232,-0.98351575,-0.99274049,-0.9946962,-0.98642242,-0.98594945,-0.99595396,-0.9962498,-0.98708505,-0.98281621,-0.061812341,-0.18169924,-0.50149409,-0.99358994,-0.99532549,0.56560653,-0.78961786,-0.96904099,-0.99060482,-0.98512621,-0.21705616,0.048109582,-0.29111659,-0.99571369,-0.99707865,0.43266414,-0.72241019,-0.92301719,0.2090637,-0.0062703748,-0.082329085,0.043211903,-0.35369324,-0.19363496,-0.31499675,22,"sitting"
"4410",-0.99195813,-0.99382541,-0.99465844,-0.9951696,-0.99255728,-0.99361069,-0.99631594,-0.99608737,-0.99367514,-0.99396403,0.43152549,-0.5012394,-0.77719129,-0.99486198,-0.99430371,0.44280595,-0.61254964,-0.88886272,-0.99440114,-0.99391738,0.20844053,-0.097925172,-0.39646959,-0.99625108,-0.99571755,0.29761826,-0.30300104,-0.64066193,0.38269781,-0.25143666,0.13761433,-0.30451394,-0.35678565,-0.19253823,-0.31337034,22,"sitting"
"4411",-0.98506907,-0.97004458,-0.98602168,-0.97423495,-0.98335525,-0.96585804,-0.98947507,-0.98381431,-0.97753873,-0.96945692,-0.092448191,-0.0060929336,-0.34460174,-0.97731748,-0.96871122,-0.15284527,0.20572659,-0.19905221,-0.97312437,-0.96667658,-0.18603327,-0.11554439,-0.44564959,-0.98712587,-0.98061287,-0.15632333,0.13056084,-0.30374379,0.037079144,0.32066584,0.18511152,-0.37161916,-0.35616749,-0.19291432,-0.31354403,22,"sitting"
"4412",-0.97794714,-0.97000745,-0.98530683,-0.97521814,-0.97604863,-0.96731849,-0.98934778,-0.9841266,-0.97741281,-0.96946756,-0.014608476,0.31326099,0.11772304,-0.97776118,-0.97032154,-0.10448926,0.11770104,-0.33582754,-0.97422997,-0.96811205,-0.19384792,0.00066658719,-0.27074344,-0.98685251,-0.98150079,-0.082973612,0.26526753,-0.10253274,-0.13908788,-0.31131157,-0.28489898,0.010298945,-0.35346997,-0.19537627,-0.3135015,22,"sitting"
"4413",-0.98662108,-0.98240107,-0.99560523,-0.99726783,-0.98807154,-0.98022693,-0.99632387,-0.99485745,-0.99001697,-0.97990317,-0.032522824,0.52690705,0.40054197,-0.99654612,-0.99733224,0.49454618,-0.9054846,-0.98779092,-0.98830512,-0.9785474,-0.23753527,0.16647703,-0.25183882,-0.99435747,-0.99567652,0.54797663,-0.76118732,-0.93741388,-0.069015086,-0.22602718,-0.22680203,0.42966538,-0.35563557,-0.19531338,-0.31167421,22,"sitting"
"4414",-0.99548264,-0.99241491,-0.99717475,-0.99821636,-0.99402538,-0.99275262,-0.99654204,-0.99418545,-0.99374364,-0.99167563,0.14108914,-0.48060454,-0.79349548,-0.99772842,-0.99771606,0.5838807,-0.56455875,-0.8555011,-0.99264344,-0.99396257,0.33042105,-0.38462663,-0.68772854,-0.99453677,-0.99367427,0.34670335,-0.40271022,-0.78529575,0.067141581,0.26140496,0.74272956,0.085803014,-0.36153743,-0.19273069,-0.30903844,22,"sitting"
"4415",-0.99505961,-0.99494143,-0.99516525,-0.99666269,-0.99337941,-0.99306996,-0.99667047,-0.99602592,-0.9950113,-0.99476286,0.24619285,-0.84799359,-0.97159994,-0.99588032,-0.99683879,0.50685889,-0.88665716,-0.96334834,-0.99302129,-0.9941664,0.24744558,-0.62703836,-0.89276124,-0.99591411,-0.99608847,0.30520867,-0.36220179,-0.68607371,-0.48717591,-0.39924871,0.079728265,-0.48651305,-0.36429387,-0.19211098,-0.30722946,22,"sitting"
"4416",-0.99299926,-0.99490372,-0.99237517,-0.99351542,-0.99126818,-0.98877228,-0.99577766,-0.9948999,-0.99430743,-0.99527594,0.4495016,-0.86826826,-0.97681153,-0.99240418,-0.99379695,0.56062905,-0.71698443,-0.93207961,-0.9908054,-0.98903442,-0.012803285,-0.35571554,-0.71770354,-0.99456401,-0.99541164,0.18702097,-0.64716255,-0.90234049,-0.33641589,0.14137754,-0.25157969,0.39206395,-0.36444416,-0.19226737,-0.30694444,22,"sitting"
"4417",-0.99047426,-0.99411783,-0.99126017,-0.99174376,-0.98841516,-0.98665951,-0.99344505,-0.99264308,-0.99429643,-0.99396235,0.49517496,-0.54008537,-0.82830415,-0.99086796,-0.99163864,0.42342061,-0.67188551,-0.90511834,-0.98868142,-0.98729295,0.042392849,-0.24440025,-0.56754633,-0.99284266,-0.9924644,0.18118655,-0.39893095,-0.78391947,-0.013609004,0.52497739,-0.15564985,0.14304523,-0.36544981,-0.19134251,-0.30696741,22,"sitting"
"4418",-0.98698599,-0.9877713,-0.99074209,-0.99132337,-0.98674851,-0.98501273,-0.99319775,-0.99270311,-0.98980232,-0.98726257,0.3193305,-0.10091809,-0.38730504,-0.99130308,-0.98987857,0.12124263,-0.49211609,-0.80949232,-0.98614083,-0.98657403,0.023261547,-0.4942412,-0.81492345,-0.99273513,-0.99274245,0.16567734,-0.38538949,-0.75823352,0.12142605,-0.081725929,0.45542156,-0.15403381,-0.36640069,-0.19032901,-0.30712311,22,"sitting"
"4419",-0.84514727,-0.75323313,-0.9744471,-0.96465707,-0.70343696,-0.78506088,-0.98615119,-0.98378891,-0.85368553,-0.74845699,-0.39836838,0.42041745,0.11453602,-0.9661393,-0.96121276,-0.26287486,-0.30724581,-0.71402397,-0.83773204,-0.78870865,-0.13448387,0.018266956,-0.43464102,-0.98360729,-0.98474918,0.094439804,0.035763612,-0.25566923,0.14778166,-0.35569841,0.43718826,-0.26900494,-0.67570919,-0.0035940938,-0.19130381,22,"sitting"
"4420",-0.96509373,-0.95813595,-0.99135063,-0.99182224,-0.85627217,-0.86365642,-0.99358617,-0.99445986,-0.97994718,-0.95375692,-0.34834219,0.67327438,0.56117819,-0.99190084,-0.99000379,0.42679371,-0.35781386,-0.72242637,-0.9076651,-0.86070681,-0.18261468,0.50688818,0.27609548,-0.99396254,-0.99523612,0.44840439,-0.77081744,-0.95727346,-0.16083654,0.089820522,0.49527784,-0.3981704,-0.64994375,-0.025911724,-0.19900896,22,"sitting"
"4421",-0.98034641,-0.98048508,-0.99301523,-0.99553419,-0.95072018,-0.94132205,-0.99553998,-0.99484761,-0.98808822,-0.97827578,0.00038257894,0.37506913,0.18866841,-0.994315,-0.99642428,0.57562577,-0.68788002,-0.91359854,-0.95999646,-0.93985158,-0.17400578,0.41120881,0.15916958,-0.99447201,-0.99543692,0.34015124,-0.49588671,-0.78598069,0.041828753,-0.43376778,0.64891141,-0.56677637,-0.66230333,-0.022158069,-0.19124411,22,"sitting"
"4422",-0.98038234,-0.98023557,-0.99509762,-0.99731924,-0.98016332,-0.99079309,-0.99614742,-0.99616879,-0.98630975,-0.9787659,-0.2099185,-0.2144824,-0.56757707,-0.99682569,-0.99662739,0.68987738,-0.57834974,-0.87553283,-0.99258649,-0.99087459,-0.11839552,-0.40941018,-0.71851632,-0.99618707,-0.99597115,0.25543217,-0.50952263,-0.85006464,-0.018043468,0.092303873,0.074219827,-0.714534,-0.67194261,-0.018350688,-0.185733,22,"sitting"
"4423",-0.98661067,-0.98477434,-0.9941873,-0.99692247,-0.97770084,-0.98234305,-0.99389651,-0.9927698,-0.98761294,-0.98428523,-0.027686354,-0.44529195,-0.75934408,-0.99641167,-0.99612718,0.6713517,-0.83266751,-0.96589794,-0.98666396,-0.98225494,-0.2132113,-0.38725393,-0.77200651,-0.99241086,-0.99341178,0.044978953,-0.68775722,-0.92447543,-0.0012582754,-0.39795384,-0.38388039,0.059068984,-0.67591124,-0.016215622,-0.18381528,22,"sitting"
"4424",-0.98843172,-0.98841712,-0.99433688,-0.99499792,-0.98033234,-0.9800876,-0.99471227,-0.9929318,-0.98888967,-0.9888599,0.11863237,-0.57572482,-0.82667887,-0.99491362,-0.99362257,0.29753779,-0.39627265,-0.73597537,-0.98520911,-0.97989829,-0.19154623,-0.16477285,-0.53391531,-0.99249649,-0.99372888,0.045531097,-0.63682991,-0.8945863,0.094834503,-0.15317767,-0.42995794,0.45875952,-0.67339027,-0.015842634,-0.18610937,22,"sitting"
"4425",-0.993005,-0.99485944,-0.99479181,-0.99628199,-0.98824301,-0.98964705,-0.99645832,-0.99650557,-0.99548224,-0.99426052,0.2615184,-0.63283573,-0.89672496,-0.99710254,-0.99353518,0.0095534244,-0.43385862,-0.79403861,-0.99247627,-0.98926616,-0.19547848,-0.31827938,-0.67876088,-0.99627988,-0.9967312,0.53359983,-0.52726251,-0.81304763,-0.021043198,0.29831233,-0.47306954,-0.048818673,-0.67061088,-0.016182275,-0.18816923,22,"sitting"
"4426",-0.98452345,-0.9769315,-0.99210114,-0.99722981,-0.98280311,-0.98549518,-0.99670888,-0.99665096,-0.9879565,-0.97383176,-0.06505851,0.23907864,-0.13162263,-0.99714436,-0.99603181,0.42936194,-0.67612537,-0.89452497,-0.99020846,-0.98470813,-0.34133015,-0.26445597,-0.65038212,-0.99604828,-0.9975563,0.38118635,-0.7741661,-0.94798965,-0.069690105,-0.1516933,-0.4355181,0.058583644,-0.66912067,-0.016450977,-0.18921965,22,"sitting"
"4427",-0.96991572,-0.97413231,-0.99294775,-0.99653207,-0.98099054,-0.98664234,-0.99705708,-0.99716182,-0.98093708,-0.97323858,-0.12275337,-0.20814156,-0.6175499,-0.99565269,-0.99688213,0.62421681,-0.8375216,-0.96269709,-0.98966177,-0.98663436,-0.18658655,-0.41407301,-0.78190615,-0.9968572,-0.99752296,0.44206885,-0.65990276,-0.86577083,0.023661045,0.14274389,-0.021805899,0.066021241,-0.67320381,-0.015604228,-0.18640815,22,"sitting"
"4428",-0.95608149,-0.96762221,-0.98902102,-0.9894576,-0.97598587,-0.96407029,-0.99444508,-0.9936163,-0.9726039,-0.96865139,-0.13268143,-0.26336099,-0.58209585,-0.98832982,-0.98989342,0.28933935,-0.56433446,-0.85469861,-0.97816236,-0.96177001,-0.56576242,-0.11465837,-0.5504902,-0.99326954,-0.99420809,0.21802687,-0.45691246,-0.78275632,0.046487134,0.12421658,-0.07766571,0.2895398,-0.67040511,-0.016474245,-0.18815815,22,"sitting"
"4429",-0.94987218,-0.96427787,-0.9850485,-0.98916913,-0.96545937,-0.95739707,-0.99179028,-0.99341878,-0.97152015,-0.96468695,-0.23847289,-0.35717347,-0.71853245,-0.98720841,-0.99120707,0.50824846,-0.73045816,-0.92074161,-0.97552645,-0.95421086,-0.50279381,-0.045156257,-0.50651552,-0.99269285,-0.9947192,0.26080635,-0.87852247,-0.99531195,-0.0011375366,-0.16699057,-0.38266139,-0.29925915,-0.66853695,-0.017510186,-0.18904587,22,"sitting"
"4430",-0.95678317,-0.96011549,-0.98817722,-0.99283995,-0.97764025,-0.96322626,-0.99308619,-0.99445857,-0.97048418,-0.95971069,-0.13353978,0.07660449,-0.27022572,-0.99143631,-0.99342031,0.57240741,-0.75005092,-0.92882578,-0.97889643,-0.9603748,-0.52095247,0.089160219,-0.31034997,-0.99397011,-0.99526498,0.16371364,-0.63304881,-0.90965877,0.018466695,-0.060004859,-0.0015558561,-0.35210489,-0.67688972,-0.01773201,-0.18205502,22,"sitting"
"4431",-0.97229458,-0.965059,-0.99172314,-0.99445342,-0.99010973,-0.99010464,-0.99529531,-0.99559814,-0.97100791,-0.96598575,-0.057976005,0.094949155,-0.17229765,-0.99366029,-0.99443681,0.53068348,-0.78898766,-0.95343209,-0.99113419,-0.99084858,0.13207135,-0.40937848,-0.72288562,-0.99528255,-0.99598423,0.27801984,-0.47305169,-0.81335522,0.0093982593,-0.035370002,0.098259032,0.5228566,-0.6721026,-0.021205956,-0.18377281,22,"sitting"
"4432",-0.98724013,-0.98833506,-0.99279137,-0.99387624,-0.99042018,-0.99055928,-0.99707225,-0.99718815,-0.98836658,-0.98909987,0.17741575,-0.60191495,-0.84724635,-0.9930927,-0.99357647,0.58277695,-0.73564046,-0.93033454,-0.99271008,-0.99044637,-0.080239784,-0.33866846,-0.70317504,-0.99690295,-0.99748067,0.57110616,-0.41646021,-0.7303349,0.11452005,0.3049077,0.59199488,0.12613969,-0.66634375,-0.022213289,-0.18788136,22,"sitting"
"4433",-0.98929605,-0.99154371,-0.99344335,-0.99317395,-0.98918409,-0.98758438,-0.9966865,-0.9958642,-0.99202025,-0.99151754,0.2375552,-0.57274244,-0.8430193,-0.99217977,-0.99300557,0.71600067,-0.67805134,-0.92104438,-0.98984959,-0.98789393,0.05877355,-0.017326032,-0.36802403,-0.99582101,-0.99583201,0.16245298,-0.58721105,-0.87929246,0.092568896,-0.09934756,0.64321662,-0.035645103,-0.66843577,-0.020495822,-0.18725741,22,"sitting"
"4434",-0.96643254,-0.95838464,-0.99408391,-0.9946852,-0.98419281,-0.98156387,-0.99641868,-0.99574057,-0.98112269,-0.95369911,-0.40137518,0.64265978,0.51398137,-0.99329649,-0.99576181,0.67880171,-0.78266444,-0.9510857,-0.9889914,-0.98000412,-0.11312613,0.54759633,0.3476926,-0.99568289,-0.99572544,0.28619431,-0.51740132,-0.84425728,-0.030033322,-0.096571525,-0.035358157,0.2893201,-0.66765154,-0.020481736,-0.18791168,22,"sitting"
"4435",-0.95628105,-0.96539681,-0.99111619,-0.9914957,-0.97849269,-0.97760562,-0.9966361,-0.99686703,-0.97429074,-0.9648653,-0.28703563,-0.10175212,-0.45411131,-0.99032717,-0.99206607,0.32925484,-0.8990458,-0.99399082,-0.98813945,-0.97521476,-0.36325692,0.32776706,-0.00082084694,-0.99675464,-0.9968539,0.23319918,-0.62014344,-0.8823365,-0.040335182,0.11282757,-0.0030122839,0.18259954,-0.67795493,-0.018203036,-0.18087462,22,"sitting"
"4436",-0.74471947,-0.57744501,-0.98049747,-0.97507119,-0.68392733,-0.75673389,-0.98915752,-0.98613388,-0.72418865,-0.57879618,-0.38384256,0.47086686,0.2677175,-0.97453863,-0.97437765,0.092219678,-0.20728174,-0.62993463,-0.83323577,-0.75283262,-0.19759026,0.55057928,0.35363475,-0.9868958,-0.98561342,0.035015182,0.033947164,-0.29679857,0.12246085,-0.092265796,-0.17397955,0.13490665,0.61892538,-0.37524267,-0.63633594,22,"laying"
"4437",-0.96000949,-0.94984948,-0.99006044,-0.99207581,-0.86937515,-0.85906318,-0.99497325,-0.99530646,-0.95461089,-0.95377125,-0.10568488,-0.36042488,-0.72687268,-0.99055411,-0.9932025,0.27353064,-0.86659143,-0.94434959,-0.90418623,-0.85620069,-0.2219757,0.37697374,0.08458466,-0.99587969,-0.99442384,-0.040622333,-0.41247472,-0.80892989,-0.38771943,-0.0699376,-0.21532881,0.13613133,0.53307593,-0.40410285,-0.60432871,22,"laying"
"4438",-0.98553647,-0.975612,-0.99344956,-0.9929381,-0.95931661,-0.94980394,-0.99696381,-0.9957093,-0.98280546,-0.97431429,-0.11392348,-0.14228933,-0.51681593,-0.99247228,-0.99229392,0.13091651,-0.38429845,-0.67971578,-0.96964154,-0.94677653,-0.29182652,0.53672117,0.33267429,-0.99605023,-0.99511052,-0.094112598,-0.44433262,-0.80203314,0.029689858,-0.2105776,-0.33561936,0.18370067,0.53617389,-0.40604676,-0.60256483,22,"laying"
"4439",-0.99414488,-0.99564477,-0.99382148,-0.99483718,-0.9790456,-0.99339871,-0.99826502,-0.9985714,-0.99492343,-0.99605282,0.60134435,-0.7907002,-0.95152537,-0.99420956,-0.99454141,0.55111486,-0.4142684,-0.73009628,-0.99501406,-0.99315551,-0.1064324,-0.41866405,-0.77185495,-0.99870139,-0.99803947,0.28573161,-0.51840477,-0.84212682,-0.1182881,-0.079259916,-0.078762975,0.054982774,0.54019628,-0.4054751,-0.6034693,22,"laying"
"4440",-0.9926782,-0.99075276,-0.9918857,-0.99512835,-0.97774495,-0.99433826,-0.99715278,-0.99770464,-0.99041799,-0.99145237,0.24889236,-0.5038741,-0.7796371,-0.99429431,-0.99521674,0.51903843,-0.68536734,-0.90029545,-0.995842,-0.99401011,-0.038520373,-0.38040816,-0.68024162,-0.99781292,-0.99725756,0.2619085,-0.51651817,-0.80890599,-0.20398935,-0.023079465,0.06792353,0.38545921,0.53937366,-0.40577833,-0.60309265,22,"laying"
"4441",-0.99166142,-0.98961703,-0.99261878,-0.99671849,-0.98350368,-0.99154593,-0.99681897,-0.99804063,-0.99143696,-0.98898694,0.096772012,-0.25366184,-0.51487306,-0.99655821,-0.99558011,0.36898757,-0.66244496,-0.86365644,-0.99260808,-0.99200846,0.033173748,-0.3829467,-0.72395363,-0.99780777,-0.99823732,0.36701901,-0.75241979,-0.88405491,0.07743432,0.18477361,0.13960608,0.10798943,0.53995886,-0.40658667,-0.60229698,22,"laying"
