"","tAccMean","tAccStd","tJerkMean","tJerkSD","tGyroMean","tGyroSD","tGyroJerkMean","tGyroJerkMagSD","fAccMean","fAccSD","fAccMeanFreq","fJerkMean","fJerkSD","fJerkMeanFreq","fGyroMean","fGyroSD","fGyroMeanFreq","fGyroJerkMean","fGyroJerkSD","fGyroJerkMeanFreq","fAccSkewness","fJerkSkewness","fGyroSkewness","fGyroJerkSkewness","fAccKurtosis","fJerkKurtosis","fGyroKurtosis","fGyroJerkKurtosis","angleAccGravity","angleJerkGravity","angleGyroGravity","angleGyroJerkGravity","angleXGravity","angleYGravity","angleZGravity","subject","activity"
"6133",-0.99302307,-0.99402601,-0.99281816,-0.99115483,-0.98093611,-0.99398118,-0.99677867,-0.99724049,-0.99292455,-0.99496466,0.49667343,-0.63962897,-0.85933789,-0.98953192,-0.99233954,0.5011774,-0.79015913,-0.96484741,-0.99547361,-0.99372032,0.047220484,-0.24962141,-0.63103422,-0.99708449,-0.99724708,0.40479304,-0.42322545,-0.77125539,-0.57891632,0.47178757,0.20209379,-0.38682296,0.62301816,-0.301072,-0.7132156,27,"laying"
"6134",-0.99054221,-0.99413163,-0.99222941,-0.98977798,-0.98307712,-0.99280865,-0.99642582,-0.99611242,-0.99271908,-0.99534353,0.45396521,-0.74391808,-0.91143047,-0.98875207,-0.98968488,0.46627753,-0.72858845,-0.94176009,-0.99402749,-0.99294138,0.095695645,-0.46097347,-0.79386678,-0.99633896,-0.99561497,-0.0017379768,-0.52896941,-0.87711652,0.058098238,-0.23323668,0.1778052,-0.5897796,0.62347969,-0.3009711,-0.71329826,27,"laying"
"6135",-0.98786557,-0.98625577,-0.98995048,-0.99119925,-0.98599665,-0.98874658,-0.99461533,-0.99407518,-0.98853747,-0.98586516,0.090112182,-0.41219043,-0.70438128,-0.99050999,-0.99090871,0.49493492,-0.70627904,-0.91634858,-0.98959733,-0.98986501,-0.036031129,-0.63008187,-0.89219704,-0.9946179,-0.99329192,-0.14711496,-0.37511171,-0.74041549,0.12036538,-0.21611864,0.17320627,0.045637539,0.62517477,-0.30066167,-0.71353547,27,"laying"
"6136",-0.98869294,-0.98576383,-0.98881996,-0.99085675,-0.99248357,-0.98988699,-0.99419729,-0.99382266,-0.985928,-0.98680884,0.14276418,-0.58436786,-0.86254809,-0.98882846,-0.99321138,0.48149846,-0.76206641,-0.94534862,-0.99062061,-0.99089714,0.099730026,-0.42748245,-0.73409027,-0.99387786,-0.99376582,0.1466452,-0.53488256,-0.89148481,-0.010887836,0.29244936,0.384432,0.081058877,0.62905053,-0.29988132,-0.71413645,27,"laying"
"6137",-0.99175216,-0.99399645,-0.99036501,-0.99332419,-0.99538368,-0.99476337,-0.99593727,-0.99580993,-0.99245606,-0.99535006,0.44871918,-0.85876691,-0.97646344,-0.99166223,-0.99512847,0.48203666,-0.83872292,-0.96254156,-0.99468662,-0.9956091,0.37155917,-0.61331657,-0.87841111,-0.99526516,-0.99653265,0.51365366,-0.69075596,-0.9285748,-0.60368623,-0.051703968,0.24483366,-0.13614556,0.63072481,-0.29981486,-0.7141078,27,"laying"
"6138",-0.99178998,-0.99378401,-0.99029556,-0.99416631,-0.99460919,-0.9950669,-0.99639569,-0.99753055,-0.99294998,-0.9945037,0.52600407,-0.63998181,-0.880609,-0.99295764,-0.99496088,0.55433182,-0.50481354,-0.7264321,-0.99484293,-0.99600473,0.29668358,-0.66462905,-0.88350393,-0.99711609,-0.99804381,0.43411641,-0.6557384,-0.89278384,-0.50261197,-0.05077153,-0.23869877,0.024835849,0.63051297,-0.29981296,-0.71412237,27,"laying"
"6139",-0.99358737,-0.99388747,-0.99114303,-0.9947273,-0.99476657,-0.99545439,-0.99643321,-0.99759431,-0.99281419,-0.99481508,0.50491147,-0.59676167,-0.81949717,-0.99359273,-0.9954236,0.43246884,-0.59437691,-0.85781186,-0.99510054,-0.99644965,0.37446727,-0.72546251,-0.87523344,-0.99731663,-0.99766874,0.46570464,-0.64808991,-0.90389309,0.36932136,0.65466917,-0.070333034,-0.18677744,0.63057216,-0.29963925,-0.71429916,27,"laying"
"6140",-0.99318117,-0.99302129,-0.9893855,-0.99263758,-0.99555986,-0.99626395,-0.99727669,-0.99789424,-0.99214726,-0.99385839,0.50181095,-0.49779409,-0.77275364,-0.99213267,-0.99205487,0.34365353,-0.66805399,-0.92167145,-0.99592018,-0.99710669,0.41085393,-0.76280903,-0.93540379,-0.99771105,-0.99786087,0.35031137,-0.59862611,-0.86309822,0.23208289,0.3070341,-0.26828746,-0.074464034,0.6312122,-0.29955636,-0.71434686,27,"laying"
"6141",-0.99286205,-0.9942317,-0.99097893,-0.99304735,-0.99606041,-0.99659719,-0.99762401,-0.99786343,-0.99474479,-0.99379382,0.58993019,-0.46598602,-0.79467806,-0.99260761,-0.9923257,0.34657282,-0.69564328,-0.92387546,-0.99655194,-0.99710563,0.34784808,-0.75173964,-0.94752305,-0.99768862,-0.99793,0.3850497,-0.71431068,-0.90647114,-0.056424242,-0.46738638,-0.3619993,0.36386177,0.63213813,-0.29933419,-0.71452086,27,"laying"
"6142",-0.99095821,-0.99445276,-0.99308006,-0.99677017,-0.99433015,-0.99468952,-0.99646493,-0.99639316,-0.9951904,-0.99381711,0.20993065,-0.52294631,-0.79925163,-0.99649816,-0.9959066,0.51289829,-0.69942005,-0.91214339,-0.9955034,-0.99479311,0.26514086,0.014587001,-0.20240431,-0.99615824,-0.99665578,0.28944071,-0.5006412,-0.85633366,-0.49472175,-0.13145805,0.43568008,0.02842589,0.63320157,-0.29919266,-0.71460107,27,"laying"
"6143",-0.99058848,-0.99479326,-0.99155671,-0.99661293,-0.99420085,-0.99447952,-0.9962553,-0.99666311,-0.99478502,-0.99466614,0.41952005,-0.52566312,-0.78870341,-0.99624795,-0.99587391,0.54938516,-0.66376248,-0.90269324,-0.9952163,-0.99467941,0.28892204,-0.027640751,-0.26404366,-0.99662576,-0.99655029,0.23744633,-0.70669414,-0.94435954,0.063378041,-0.81782848,0.15524912,-0.12131642,0.63332368,-0.2993502,-0.71442982,27,"laying"
"6144",-0.99178445,-0.99156962,-0.9896286,-0.99452624,-0.99390668,-0.99391531,-0.99649879,-0.99712508,-0.99143527,-0.99196775,0.41308472,-0.55012135,-0.8362657,-0.99446844,-0.9931696,0.42724161,-0.53539828,-0.87296763,-0.99407134,-0.99469578,0.34674235,-0.33858075,-0.65716054,-0.99638758,-0.99835154,0.62739715,-0.80402657,-0.91951795,0.61861318,0.51448414,-0.21823342,-0.45058251,0.63329831,-0.29923993,-0.71454586,27,"laying"
"6145",-0.98758696,-0.98685595,-0.9842146,-0.98476896,-0.99160222,-0.99110755,-0.99448789,-0.99449769,-0.9844562,-0.98973065,0.40508177,-0.63426108,-0.87162402,-0.98423751,-0.98410724,0.13829045,-0.51094894,-0.83855876,-0.9904822,-0.99307707,0.33334785,-0.58855649,-0.84615635,-0.99409348,-0.99509919,0.21960338,-0.5513964,-0.8303733,0.40349059,0.27075436,-0.16953377,0.42271404,0.63329104,-0.2994429,-0.7143357,27,"laying"
"6146",-0.98521765,-0.98885388,-0.98465926,-0.98553214,-0.98996543,-0.9878468,-0.99356198,-0.99440191,-0.98645526,-0.9915134,0.45875499,-0.66767483,-0.8942336,-0.98449928,-0.98568397,0.25953313,-0.35833154,-0.70538494,-0.98864089,-0.98915936,0.15502483,-0.41168625,-0.74451558,-0.99393988,-0.99513683,0.32256995,-0.63794633,-0.87939155,0.39145324,-0.44585832,0.48576394,-0.49696868,0.6337987,-0.29972381,-0.7140117,27,"laying"
"6147",-0.98290319,-0.98151165,-0.97803267,-0.97178477,-0.98804863,-0.98293108,-0.99013536,-0.98392493,-0.9796188,-0.98465645,0.34188571,-0.41302349,-0.67463617,-0.97585742,-0.96506372,0.003746538,0.069852239,-0.31917422,-0.98360003,-0.98521563,0.29338521,-0.26006151,-0.58015461,-0.98366641,-0.98502368,0.37687793,-0.29156511,-0.62135413,0.065544022,0.0051458794,0.052763837,-0.3583478,0.63328022,-0.30038023,-0.71336367,27,"laying"
"6148",-0.9807907,-0.9798159,-0.97179924,-0.96696899,-0.98740786,-0.98244829,-0.98659794,-0.98162416,-0.97484409,-0.98576573,0.45684722,-0.66455497,-0.88992067,-0.96998871,-0.96134332,0.094289893,0.19739923,-0.10649277,-0.98128235,-0.98639152,0.52028046,-0.33355667,-0.62393259,-0.98243132,-0.98139806,0.34267461,-0.17958537,-0.4957779,-0.097350752,-0.30995856,-0.27120102,0.24996,0.63322817,-0.30081002,-0.71292095,27,"laying"
"6149",-0.98578388,-0.98671668,-0.98282045,-0.97906364,-0.99027252,-0.98751494,-0.99031136,-0.98874583,-0.98460232,-0.98934512,0.54375008,-0.54515077,-0.81732819,-0.98083538,-0.97479315,0.018019292,-0.24705285,-0.63044789,-0.98635598,-0.99061215,0.56066214,-0.50296834,-0.76315935,-0.98974165,-0.9877891,-0.030890821,-0.44160301,-0.82786967,-0.11411402,0.20723958,-0.108057,0.2000952,0.63776647,-0.29942988,-0.71404892,27,"laying"
"6150",-0.99027435,-0.9912019,-0.98785461,-0.98900945,-0.99307626,-0.98949195,-0.99314669,-0.99373155,-0.98950016,-0.99297701,0.42895324,-0.65242534,-0.86284678,-0.98696793,-0.99072532,0.41820326,-0.61081724,-0.85155306,-0.99080418,-0.99013336,0.20206464,-0.0043425674,-0.27335559,-0.99396823,-0.99342232,0.22264126,-0.38918128,-0.75154483,0.23570768,0.56940523,-0.27758109,-0.71785808,0.63914207,-0.29875594,-0.71464941,27,"laying"
"6151",-0.98127616,-0.97788698,-0.97643864,-0.97468106,-0.9838093,-0.97511507,-0.98444903,-0.97923409,-0.97561499,-0.98183304,0.42289217,-0.34492841,-0.65438436,-0.97444871,-0.97354941,0.46254731,-0.075766811,-0.37670909,-0.97823976,-0.97697355,0.31390037,0.18859258,-0.10870593,-0.9796993,-0.97964798,0.11003107,0.049386626,-0.24662744,-0.047742492,0.0096144983,-0.32569076,0.25936596,0.63777014,-0.29901442,-0.71447963,27,"laying"
"6152",-0.86259175,-0.82650963,-0.96413152,-0.93679117,-0.7561304,-0.79392937,-0.97039933,-0.94853853,-0.85046353,-0.84001626,-0.3415429,-0.32629783,-0.68485367,-0.94429996,-0.92639871,-0.48963641,0.11907515,-0.28511781,-0.84745547,-0.79588276,-0.15829148,0.23053183,-0.088315878,-0.95206761,-0.94711834,0.033768172,0.15726954,-0.17558213,0.12990394,-0.1764164,-0.31263812,0.089098086,0.60628008,-0.36976783,-0.64239531,27,"laying"
"6153",-0.9362599,-0.92746697,-0.9887122,-0.99210165,-0.90219908,-0.8903003,-0.99082129,-0.98993524,-0.94908735,-0.92711795,-0.13103972,0.50640304,0.32859248,-0.99144036,-0.9917873,0.31336661,-0.44056182,-0.75762432,-0.92142203,-0.88981688,-0.1867289,0.26912693,-0.055516602,-0.99038805,-0.9895769,-0.020880007,-0.42538881,-0.80921661,-0.083169387,0.16188879,-0.18726015,0.2204161,0.61554356,-0.3660883,-0.64597068,27,"laying"
"6154",-0.98402476,-0.98037182,-0.9881883,-0.98873977,-0.96508675,-0.96657081,-0.99273972,-0.99266419,-0.98378747,-0.98025106,0.044022578,-0.21490773,-0.56700218,-0.98816509,-0.98809976,0.18755719,-0.65146114,-0.92186635,-0.98244833,-0.96329269,-0.31166816,0.73470496,0.619184,-0.99204066,-0.99380669,0.41432077,-0.42450253,-0.75304287,0.08159935,-0.037538852,0.24741416,0.53509294,0.64326685,-0.36021945,-0.65057185,27,"laying"
"6155",-0.98271439,-0.97854907,-0.98879786,-0.98929152,-0.96958359,-0.9774954,-0.99177693,-0.99172827,-0.98399885,-0.97763932,0.053959777,0.067620436,-0.29854202,-0.98816518,-0.98944173,0.33960839,-0.52015677,-0.84025486,-0.98366749,-0.97712745,-0.16543021,0.036735435,-0.30658618,-0.99133195,-0.99253013,0.26505701,-0.47685445,-0.82004196,-0.05626384,-0.40107745,0.80658711,-0.097036525,0.64790665,-0.35836283,-0.65213858,27,"laying"
"6156",-0.97503747,-0.98253309,-0.9900096,-0.99338741,-0.97124337,-0.97991088,-0.99178999,-0.99184593,-0.98608696,-0.9819973,-0.028029924,-0.28308544,-0.64938421,-0.99193447,-0.99460102,0.53790303,-0.55652234,-0.78893366,-0.98198295,-0.98166936,-0.0036057588,-0.34509848,-0.696211,-0.99233885,-0.99131574,0.11140149,-0.32146496,-0.6835421,0.098721566,0.010802294,0.33034886,-0.58746145,0.64396315,-0.36005173,-0.65069392,27,"laying"
"6157",-0.98065218,-0.98450486,-0.98864298,-0.99045158,-0.97638894,-0.98554918,-0.99266139,-0.99098408,-0.98617262,-0.98475879,0.051608299,-0.38887099,-0.71782842,-0.99017344,-0.98931502,0.34462711,-0.45172223,-0.75991582,-0.98587246,-0.98765214,-0.014540565,-0.73132671,-0.9221418,-0.99107269,-0.99107445,0.045052639,-0.35609096,-0.75080048,0.13799722,0.14895058,0.32479524,-0.90860725,0.64558053,-0.36059357,-0.65000797,27,"laying"
"6158",-0.9856541,-0.9864086,-0.99081043,-0.99163404,-0.98060275,-0.98156697,-0.99298382,-0.9924542,-0.98754533,-0.98669888,0.11474242,-0.46400874,-0.7893461,-0.99065983,-0.99183354,0.26883545,-0.60061836,-0.87519084,-0.98592308,-0.98158179,-0.063954309,0.23508968,0.033587572,-0.9923165,-0.99279149,0.26585832,-0.15509091,-0.38959186,-0.14960487,0.18731332,0.38845011,-0.28659436,0.6493476,-0.35955578,-0.65078244,27,"laying"
"6159",-0.98423305,-0.98736828,-0.98760127,-0.98843553,-0.98490683,-0.98808109,-0.99213338,-0.99258489,-0.9866907,-0.98879066,0.27319169,-0.66180891,-0.90307051,-0.98737117,-0.98873995,0.26666061,-0.5451612,-0.79661445,-0.9893422,-0.98900697,0.23404319,-0.13898813,-0.43144357,-0.99201908,-0.9936241,0.23874584,-0.56838882,-0.85213342,0.28703858,-0.37035276,-0.0041831818,-0.20812277,0.64998249,-0.35869102,-0.65162666,27,"laying"
"6160",-0.98560773,-0.98756526,-0.98620261,-0.98919884,-0.98776356,-0.98680978,-0.99322198,-0.99347711,-0.98622783,-0.98947324,0.24677855,-0.64799293,-0.88981757,-0.98747193,-0.9908,0.32294005,-0.82440602,-0.96362186,-0.98906635,-0.98725763,0.099190826,0.018652982,-0.25884795,-0.99282789,-0.99457767,0.21592224,-0.68005207,-0.90062492,0.1518034,0.38333296,-0.862112,0.2518037,0.64969887,-0.35875242,-0.65158674,27,"laying"
"6161",-0.98921324,-0.99418087,-0.99025451,-0.99242819,-0.98972275,-0.99109619,-0.99381275,-0.99538083,-0.99383056,-0.99443855,0.40888856,-0.52966359,-0.78185514,-0.99142397,-0.99268559,0.50348234,-0.79745048,-0.97136275,-0.99158508,-0.99207995,0.25481153,-0.14962828,-0.40916461,-0.99477527,-0.9963252,0.50606596,-0.64782265,-0.87925973,-0.24869405,0.059215035,-0.76115123,0.12152592,0.64946623,-0.35878484,-0.65157252,27,"laying"
"6162",-0.9883157,-0.99373956,-0.99163955,-0.99299166,-0.99036563,-0.99021487,-0.99386747,-0.99522579,-0.9941645,-0.99344871,0.33810493,-0.50677676,-0.76345133,-0.99202909,-0.9932781,0.39092623,-0.7615785,-0.95408764,-0.99139756,-0.99082464,0.18757105,0.013471288,-0.23396671,-0.99464493,-0.99616186,0.39985154,-0.69667634,-0.93843654,0.053703905,-0.4284171,-0.56641801,-0.4186137,0.65055571,-0.35818391,-0.65210439,27,"laying"
"6163",-0.98621733,-0.98932898,-0.9921398,-0.99635865,-0.98731837,-0.98413213,-0.99476299,-0.99620057,-0.99304024,-0.98764107,0.07349697,-0.086076979,-0.42327848,-0.99643382,-0.99472193,0.52179722,-0.59814461,-0.86738886,-0.98916677,-0.98337832,-0.1165544,0.42859941,0.23646366,-0.99562522,-0.99706662,0.43860291,-0.87679519,-0.97497105,0.46339501,0.10853988,0.34685194,0.054961216,0.65227249,-0.35807478,-0.65206969,27,"laying"
"6164",-0.9855651,-0.98891719,-0.99027244,-0.99299694,-0.98576949,-0.98558429,-0.99449216,-0.99585843,-0.99135694,-0.98801643,0.14379468,-0.20363659,-0.50170213,-0.99182686,-0.99327388,0.45062744,-0.61828144,-0.85020599,-0.98995913,-0.98496418,-0.012684839,0.51848109,0.37687375,-0.99542027,-0.9964122,0.42626854,-0.60982324,-0.88174989,0.05140069,0.046225634,0.51721598,0.32666857,0.65272294,-0.35781275,-0.652302,27,"laying"
"6165",-0.98585704,-0.98511438,-0.99062053,-0.99007049,-0.98485433,-0.98481669,-0.99471535,-0.99378263,-0.98606005,-0.98572611,0.096385034,-0.34175789,-0.66762179,-0.98858922,-0.99085117,0.38507938,-0.6524589,-0.88949152,-0.99008573,-0.98384123,0.040069829,0.52862124,0.36359653,-0.99352958,-0.99421148,0.061894641,-0.47810703,-0.77433349,0.27737846,-0.20458385,-0.14033523,-0.11263631,0.65275598,-0.35772292,-0.65239227,27,"laying"
"6166",-0.9883554,-0.98376014,-0.9912993,-0.99039683,-0.98543459,-0.98380083,-0.995166,-0.99229206,-0.98529426,-0.98419242,0.073248875,-0.48853045,-0.80795601,-0.98865007,-0.99211938,0.28950735,-0.72597524,-0.92175686,-0.98934535,-0.98283197,-0.02255742,0.59966048,0.4690676,-0.99161594,-0.99351878,0.30880793,-0.55020088,-0.82530866,0.21626858,-0.017385958,0.22125511,0.043366747,0.65350459,-0.35842071,-0.65160206,27,"laying"
"6167",-0.30270257,-0.39707908,-0.34134817,-0.37937739,-0.19521521,-0.43584717,-0.58671264,-0.6365809,-0.34921177,-0.51919551,0.027103697,-0.610338,-0.87294875,-0.36613436,-0.40050423,-0.083535615,-0.14959235,-0.51521195,-0.50267283,-0.48704968,-0.11487874,-0.29856918,-0.63068181,-0.63414573,-0.66559344,0.0053685474,-0.065060225,-0.36910303,-0.10385083,0.80749983,0.90838652,-0.42963341,-0.73780556,0.22790704,0.14845747,27,"walk"
"6168",-0.25976019,-0.41247023,-0.25274238,-0.33876051,-0.34314625,-0.46318891,-0.50027219,-0.56527653,-0.3638215,-0.53251281,0.28644581,-0.388032,-0.66207453,-0.33685674,-0.3442593,0.089681169,-0.38909195,-0.78776325,-0.46484935,-0.55592547,0.1007964,-0.61379955,-0.8844642,-0.57735612,-0.5798099,0.086064124,-0.3269957,-0.70617212,-0.047375329,0.92768219,0.93311736,0.21630432,-0.71672131,0.2354463,0.1616811,27,"walk"
"6169",-0.20621826,-0.33227202,-0.19287252,-0.22194364,-0.35318797,-0.42509261,-0.43545204,-0.47413667,-0.24579752,-0.48982051,0.20186831,-0.61670878,-0.87691503,-0.1936666,-0.26491754,0.046187935,-0.267901,-0.66987311,-0.42734008,-0.52415317,0.24824727,-0.37139914,-0.70466737,-0.48612793,-0.49549217,0.17209928,-0.083728853,-0.44448865,0.65596742,-0.11521497,0.86456507,0.15374068,-0.7094391,0.23644166,0.16785329,27,"walk"
"6170",-0.16507373,-0.27754467,-0.12937356,-0.16564747,-0.36285417,-0.38212128,-0.42859858,-0.4840086,-0.19489968,-0.44088977,0.09613545,-0.61157914,-0.86579123,-0.1703989,-0.16498129,-0.11945817,-0.36967567,-0.75590456,-0.34552554,-0.52142166,0.29881139,-0.53507318,-0.8155051,-0.4810063,-0.523301,0.13952542,-0.31084311,-0.64262341,-0.5515572,-0.41698618,0.62915066,-0.25517704,-0.71140626,0.23185046,0.17048026,27,"walk"
"6171",-0.19322429,-0.33636518,-0.12646161,-0.23145953,-0.41676763,-0.43031289,-0.4928446,-0.59879777,-0.28095755,-0.47266244,0.11249089,-0.60880117,-0.87879653,-0.25426282,-0.20619938,-0.020606516,-0.20574935,-0.65557933,-0.43969381,-0.52293512,0.28749257,-0.50970722,-0.83851998,-0.59508551,-0.63209579,0.19202656,-0.20756224,-0.55713319,-0.49636442,0.5875388,-0.49821628,-0.47562334,-0.71048036,0.23272752,0.17052066,27,"walk"
"6172",-0.23007227,-0.41445778,-0.22470204,-0.27301002,-0.449178,-0.44625755,-0.53343073,-0.59105259,-0.30686256,-0.57628256,0.31994883,-0.68012648,-0.9060735,-0.27973778,-0.26901757,0.13909175,0.075041771,-0.2444671,-0.4954532,-0.50721246,0.22332361,-0.27484816,-0.64147893,-0.5825769,-0.62925206,0.14098376,-0.092407735,-0.37191284,0.72970065,0.049730759,-0.48089624,-0.12553491,-0.70856359,0.23333909,0.17176806,27,"walk"
"6173",-0.24250096,-0.41541578,-0.25248313,-0.3107122,-0.42997602,-0.36038852,-0.51120224,-0.54016123,-0.31824918,-0.56915339,0.28885089,-0.65797168,-0.89000608,-0.29540926,-0.33507161,-0.012302361,-0.28935492,-0.70899377,-0.383436,-0.45488509,0.22903009,-0.31594598,-0.67129694,-0.54290613,-0.56573301,0.21323193,-0.19253559,-0.51540636,0.2467716,-0.4165795,-0.64736915,0.14135873,-0.70708366,0.23232978,0.17414453,27,"walk"
"6174",-0.23575686,-0.40838855,-0.18163043,-0.28478046,-0.37053786,-0.33243407,-0.45476425,-0.46890993,-0.30428438,-0.56833194,0.31936974,-0.67046846,-0.90127154,-0.24079667,-0.34988057,0.19064305,-0.30110441,-0.70913062,-0.39018007,-0.40709837,0.20521727,-0.3282013,-0.69100839,-0.48549195,-0.48474855,0.061282784,-0.21236264,-0.5925333,-0.75932421,0.61062553,-0.67971933,0.52243293,-0.70604158,0.23281958,0.17467039,27,"walk"
"6175",-0.24889874,-0.42463872,-0.20758105,-0.26946736,-0.39999284,-0.43660084,-0.50282138,-0.50595427,-0.31236454,-0.58879929,0.39364805,-0.69838081,-0.9164018,-0.23174635,-0.32469473,0.11729607,-0.43809457,-0.79587075,-0.42868938,-0.54174121,0.29710015,-0.50060782,-0.82233065,-0.52372756,-0.51755857,0.010416552,-0.30595885,-0.69515993,0.33891939,0.39785794,0.70207314,0.32728399,-0.70191068,0.23450224,0.17699814,27,"walk"
"6176",-0.27473934,-0.41789413,-0.25350981,-0.33984177,-0.41642667,-0.50522144,-0.56873409,-0.64665964,-0.34544184,-0.5532204,0.32942522,-0.59813872,-0.8757339,-0.34013722,-0.34355018,-0.15975679,-0.30941718,-0.72086264,-0.52757894,-0.57489205,0.10905432,-0.54389426,-0.86247515,-0.63931498,-0.68191396,0.14801425,-0.50974647,-0.8175043,0.26646123,-0.70444132,0.46817711,-0.33221889,-0.70409604,0.23497172,0.17447122,27,"walk"
"6177",-0.23467284,-0.36171483,-0.21933962,-0.33079406,-0.38884781,-0.45887826,-0.54580013,-0.62674907,-0.32530073,-0.48185388,0.15332058,-0.4167813,-0.74964433,-0.310847,-0.36155961,-0.085604675,-0.34812194,-0.76303345,-0.50153014,-0.52224557,0.1951735,-0.29351811,-0.67649896,-0.62062557,-0.66113263,0.10258172,-0.25335176,-0.59810367,-0.64290346,-0.0078681013,-0.43853489,-0.50365126,-0.71011366,0.23138749,0.17215784,27,"walk"
"6178",-0.22319904,-0.38077693,-0.2184477,-0.31006881,-0.38710195,-0.45877373,-0.50785201,-0.61009771,-0.32578832,-0.51004478,0.2092916,-0.44091531,-0.74589921,-0.28638065,-0.34530872,0.17519962,-0.20738787,-0.6185418,-0.48342459,-0.53485546,0.26160506,-0.34450611,-0.70347934,-0.62937015,-0.6123697,0.0120276,-0.15014773,-0.47189204,-0.058554521,0.71460712,-0.11348128,-0.34891769,-0.70788109,0.23125226,0.17440349,27,"walk"
"6179",-0.25633711,-0.43886273,-0.25042364,-0.3169806,-0.41242311,-0.49311815,-0.50787675,-0.60445105,-0.35500217,-0.57941129,0.27596179,-0.63274019,-0.87662061,-0.30255504,-0.34033372,0.11987893,-0.17821914,-0.59740471,-0.49011641,-0.58382406,0.26587298,-0.51233178,-0.83207977,-0.61224101,-0.62084282,0.18099912,-0.15392913,-0.57799713,0.72585659,-0.31733215,-0.53318998,-0.44411242,-0.70574661,0.23271151,0.17505224,27,"walk"
"6180",-0.28639167,-0.43997463,-0.25833682,-0.33747371,-0.40972628,-0.44234687,-0.49735283,-0.54369316,-0.35504499,-0.58068849,0.24485268,-0.65714741,-0.88706423,-0.31241594,-0.37430605,0.050131192,-0.12855455,-0.53561001,-0.44021901,-0.54191771,0.339359,-0.39676109,-0.74280853,-0.54228803,-0.57727571,0.1604014,-0.2879886,-0.60945623,0.075972995,-0.46057704,0.27569557,-0.14580643,-0.70624415,0.23144906,0.17576486,27,"walk"
"6181",-0.27437134,-0.38276638,-0.27280555,-0.29541705,-0.12675398,-0.32727425,-0.54549075,-0.59777731,-0.3063375,-0.5260193,0.1850938,-0.49519144,-0.79803732,-0.26201383,-0.34530036,0.094491096,-0.2821975,-0.67649904,-0.4631657,-0.35510072,-0.12142144,-0.012263357,-0.41346426,-0.61147205,-0.60698147,0.12040064,-0.17739904,-0.57490791,-0.058534068,0.26390791,0.90533318,0.10059994,-0.72460288,0.22496407,0.16445748,27,"walk"
"6182",-0.25567858,-0.45810414,-0.24191175,-0.30072986,-0.31204796,-0.46914201,-0.53365466,-0.58866067,-0.3615167,-0.60528689,0.3461777,-0.61736789,-0.85776058,-0.29644553,-0.30418227,-0.029196478,-0.32545382,-0.75684369,-0.4934841,-0.54369175,0.12949113,-0.29973749,-0.651384,-0.58328461,-0.6244765,0.047279462,-0.39076017,-0.74674228,0.15413725,0.3826424,0.87949228,0.21570367,-0.70339859,0.23422635,0.17584749,27,"walk"
"6183",-0.29392288,-0.42102815,-0.27199259,-0.27607242,-0.3412087,-0.41879487,-0.5251928,-0.5253517,-0.34030497,-0.5618998,0.32489774,-0.56643461,-0.84675922,-0.28869825,-0.26477696,-0.048770429,-0.26808363,-0.71482804,-0.40684944,-0.53049885,0.26481469,-0.44239785,-0.76335,-0.51225921,-0.57551735,0.18297692,-0.22976613,-0.6169033,0.83371229,-0.18296708,0.8924253,-0.53801039,-0.69410457,0.2323511,0.18624471,27,"walk"
"6184",-0.24631325,-0.35978634,-0.25773062,-0.25090694,-0.37539054,-0.39437015,-0.49804209,-0.51293749,-0.28593352,-0.5048637,0.15005949,-0.60079462,-0.88018019,-0.24060563,-0.26835505,0.045503564,-0.21629687,-0.62714753,-0.4188065,-0.48187564,0.2571845,-0.33796223,-0.71187222,-0.50006467,-0.55870283,0.19172953,-0.15372731,-0.53725593,-0.4407403,0.35133074,0.7845644,-0.48758557,-0.68905354,0.23152219,0.19157328,27,"walk"
"6185",-0.20822958,-0.40387837,-0.22021263,-0.28954733,-0.41606175,-0.43380377,-0.51651609,-0.58763851,-0.35586307,-0.52500222,0.16464752,-0.60870803,-0.86452532,-0.27792296,-0.30930568,0.0020407947,-0.294482,-0.69983166,-0.46575962,-0.50885936,0.24245698,-0.34937727,-0.70061712,-0.57624952,-0.63239708,0.17730168,-0.13712593,-0.52617835,-0.55381005,0.61210281,-0.312558,-0.65290637,-0.68682335,0.23340957,0.19198059,27,"walk"
"6186",-0.25229161,-0.47961299,-0.27640099,-0.35292948,-0.41892597,-0.42890293,-0.53038316,-0.61250837,-0.40634738,-0.60639801,0.26085357,-0.69891134,-0.92159045,-0.31270137,-0.40851915,0.017583227,-0.3461423,-0.72903348,-0.44580785,-0.51597725,0.11491345,-0.576951,-0.8826694,-0.59185248,-0.67018165,0.089420592,-0.40158012,-0.72359515,0.78196333,-0.27561331,-0.90201827,-0.48108084,-0.70023115,0.2301851,0.18251872,27,"walk"
"6187",-0.26808087,-0.45281926,-0.2832615,-0.40146768,-0.40193314,-0.42596199,-0.532361,-0.61324975,-0.40027015,-0.56946345,0.17857542,-0.60482132,-0.86969985,-0.37628355,-0.42997454,0.19098051,-0.27976026,-0.66593343,-0.46563605,-0.49664556,0.1288908,-0.36140241,-0.70751965,-0.6145424,-0.63876546,0.029656229,-0.23747798,-0.59016556,0.082180369,-0.70707985,-0.92815596,0.2142847,-0.70506669,0.22751618,0.18042249,27,"walk"
