"","tAccMean","tAccStd","tJerkMean","tJerkSD","tGyroMean","tGyroSD","tGyroJerkMean","tGyroJerkMagSD","fAccMean","fAccSD","fAccMeanFreq","fJerkMean","fJerkSD","fJerkMeanFreq","fGyroMean","fGyroSD","fGyroMeanFreq","fGyroJerkMean","fGyroJerkSD","fGyroJerkMeanFreq","fAccSkewness","fJerkSkewness","fGyroSkewness","fGyroJerkSkewness","fAccKurtosis","fJerkKurtosis","fGyroKurtosis","fGyroJerkKurtosis","angleAccGravity","angleJerkGravity","angleGyroGravity","angleGyroJerkGravity","angleXGravity","angleYGravity","angleZGravity","subject","activity"
"266",-0.18054297,-0.18246415,-0.18079997,-0.021598704,-0.23467638,-0.21347291,-0.32417151,-0.3592791,-0.12447793,-0.34398211,0.12683208,-0.4913579,-0.81003934,-0.036171049,-0.010322082,-0.065212965,-0.24660881,-0.68067895,-0.23470349,-0.33509503,0.27084516,-0.29662986,-0.59099959,-0.3338407,-0.44079659,0.21796133,-0.26582916,-0.61813108,0.013658608,-0.86277845,-0.010153352,-0.32149213,-0.70012483,0.29125043,0.094190456,1,"walk"
"267",-0.19344933,-0.22709309,-0.17030632,-0.088365513,-0.2061328,-0.27328281,-0.29506864,-0.38563803,-0.18358646,-0.37266264,0.12269398,-0.4761769,-0.79756808,-0.10854348,-0.069315663,-0.081362583,-0.21694027,-0.64744816,-0.29904174,-0.38102416,0.32319551,-0.41084789,-0.72340528,-0.36144663,-0.46370024,0.38352173,-0.1240193,-0.53738283,0.0099000373,-0.26633206,0.28772641,-0.089834517,-0.69948474,0.2911716,0.095626185,1,"walk"
"268",-0.096635703,-0.19972565,-0.036001576,-0.010562157,-0.11269917,-0.12064381,-0.17174684,-0.18104869,-0.083115958,-0.3983134,0.21255583,-0.64104955,-0.88410379,-0.0039746222,-0.025915322,-0.00087158487,-0.12123379,-0.50100232,-0.07202247,-0.31605948,0.35020815,-0.56416504,-0.8250377,-0.16298034,-0.26312072,0.23719086,-0.064787456,-0.35763564,-0.27080808,0.62513719,0.49609821,0.39790664,-0.6974121,0.29216597,0.096995131,1,"walk"
"269",-0.082421379,-0.1796691,-0.011960267,0.10341739,-0.055630368,-0.011588893,-0.11933257,-0.074893803,-0.050050595,-0.39073218,0.26350246,-0.56047985,-0.82451373,0.12122965,0.073046699,0.047144878,-0.12866186,-0.57263359,0.046798998,-0.23468069,0.2876008,-0.59701563,-0.84667295,-0.060470565,-0.16085877,0.24112218,-0.25503608,-0.61533049,-0.30353433,0.47315675,0.1971299,0.19055545,-0.68901749,0.29722651,0.099864376,1,"walk"
"270",-0.15183359,-0.11865357,-0.10388965,0.16212034,0.053572717,-0.12377561,-0.20265875,-0.20229872,0.026676086,-0.34992462,0.36926537,-0.30440059,-0.59288512,0.20600977,0.10595707,0.20082977,-0.026864048,-0.33423544,-0.073534531,-0.32016764,0.27198471,-0.46235686,-0.7604787,-0.23232347,-0.21771532,0.0090811254,0.091225104,-0.21977685,0.41912996,-0.14181244,-0.87113233,-0.44588532,-0.65582461,0.31252256,0.12172669,1,"walk"
"271",-0.17454029,-0.24409656,-0.1582369,-0.05299259,-0.022901372,-0.091353727,-0.30023846,-0.26817882,-0.16464162,-0.41025,0.13515143,-0.51597253,-0.80584214,-0.0013207364,-0.12629784,0.22763844,-0.021779027,-0.37572437,-0.13473034,-0.21791299,0.086215125,-0.29079627,-0.62880492,-0.27417729,-0.31212436,-0.039066088,-0.16069601,-0.49976365,0.12163522,-0.66480942,-0.97208536,0.44648449,-0.63506427,0.32473847,0.12900605,1,"walk"
"272",-0.11985554,-0.17257626,-0.097436245,-0.071307277,-0.1702373,-0.069863054,-0.24635927,-0.23592474,-0.10271969,-0.34324033,0.20016698,-0.49862404,-0.79064308,-0.062822446,-0.085726595,0.19746652,-0.12749009,-0.53390878,-0.093357398,-0.21495813,0.21473755,-0.45574923,-0.74597874,-0.23302784,-0.29362011,0.22964757,0.17752406,-0.085339565,-0.247038,-0.52531972,0.677174,-0.10535792,-0.65664237,0.31701024,0.1100954,1,"walk"
"273",-0.10688291,-0.098347003,-0.069864655,0.080385943,-0.15683239,-0.088032675,-0.20110247,-0.15674093,-0.012809865,-0.29063619,0.15310662,-0.4254783,-0.72091351,0.078717137,0.08137909,0.062961459,-0.22253086,-0.61868826,-0.065838486,-0.26627455,0.36908108,-0.29909056,-0.58265719,-0.1627377,-0.20819493,0.17748264,-0.10702071,-0.53413895,-0.4911619,0.31751195,0.77461147,0.08576268,-0.6734661,0.30544386,0.10793844,1,"walk"
"274",-0.14328018,-0.14864782,-0.12203533,0.042150481,-0.14047523,-0.12875107,-0.23723348,-0.19142815,0.017522465,-0.39195778,0.39187584,-0.60406157,-0.86964174,0.087248678,-0.02594954,0.22697454,-0.32868195,-0.70622922,-0.15145023,-0.26382059,0.32963236,-0.17873573,-0.48259934,-0.2154957,-0.21598879,0.18146893,-0.056653069,-0.48781848,0.56490191,0.60251363,0.29365988,-0.11636118,-0.68128968,0.30093534,0.10482437,1,"walk"
"275",-0.15765086,-0.17181129,-0.14249948,-0.022611462,-0.18685944,-0.15852128,-0.27110861,-0.28153488,-0.029520459,-0.39291139,0.39650936,-0.47961343,-0.79698908,0.0074530006,-0.069183035,0.31343652,-0.23264427,-0.68433265,-0.13527354,-0.32535988,0.23855218,-0.46036771,-0.74363953,-0.2860357,-0.32595393,0.085513443,-0.23920395,-0.60658309,-0.14561063,0.071921643,-0.18621158,-0.28394539,-0.69657221,0.29248229,0.097766573,1,"walk"
"276",-0.18173069,-0.16514114,-0.18248678,-0.037499132,-0.22109572,-0.21407505,-0.31849976,-0.33263016,-0.066385916,-0.35587432,0.20663586,-0.48215014,-0.80746448,-0.075314641,0.0031378423,0.076672812,0.00032511929,-0.44151795,-0.24500769,-0.32809796,0.23413746,-0.35178392,-0.66079447,-0.32726102,-0.38223955,0.090003316,-0.17483942,-0.53497562,0.10341933,-0.34972715,-0.30955112,0.17875034,-0.69427241,0.29440179,0.097192155,1,"walk"
"277",-0.19079722,-0.22118367,-0.21095561,-0.12838389,-0.22261239,-0.24671682,-0.33008781,-0.3762712,-0.15512993,-0.38153776,0.088635698,-0.5668577,-0.85863954,-0.1643476,-0.090431569,0.0037920573,-0.09699964,-0.51220109,-0.29942361,-0.3395181,0.22606596,-0.24999951,-0.55765015,-0.38821445,-0.40400752,0.1495375,-0.088813688,-0.46290809,0.14648509,-0.69009447,-0.88637023,0.50065592,-0.68783042,0.29989827,0.095159817,1,"walk"
"278",-0.15146531,-0.19873858,-0.11655083,0.047762331,-0.1865596,-0.15254828,-0.27066605,-0.27080624,-0.044973613,-0.42559856,0.31130492,-0.53976593,-0.80455562,0.073891178,0.011101791,0.26407766,0.083572054,-0.24476406,-0.16569429,-0.29105689,0.23859721,-0.4727256,-0.77040982,-0.29082637,-0.29373048,0.2508753,0.02892279,-0.27070044,-0.22417537,-0.27644357,-0.20851993,0.072863063,-0.70086848,0.29253422,0.089193684,1,"walk"
"279",-0.17328382,-0.15519978,-0.085653913,0.065385742,-0.20118877,-0.12380464,-0.27868647,-0.26672863,-0.037264649,-0.36097175,0.251303,-0.46484723,-0.76015382,0.080640317,0.038085049,0.25559873,0.18510345,-0.095059511,-0.097588576,-0.29887082,0.19432151,-0.50599624,-0.77933441,-0.23340051,-0.36573051,0.35283804,-0.21552169,-0.50165251,-0.36581154,0.80535945,0.32323325,0.0094632906,-0.71175472,0.28502367,0.087985486,1,"walk"
"280",-0.22358004,-0.23621482,-0.19397392,-0.10445849,-0.25187236,-0.26036094,-0.3763562,-0.40592786,-0.18664917,-0.38419534,0.10473682,-0.47349133,-0.77378533,-0.12779503,-0.081751733,-0.042305228,0.018492904,-0.33080473,-0.29995633,-0.36020089,0.19911474,-0.31034052,-0.65729699,-0.41275803,-0.4384457,0.30629937,-0.29356658,-0.66173208,-0.29059674,0.58228833,0.19685817,0.43594365,-0.70570209,0.28920797,0.08863768,1,"walk"
"281",-0.19365531,-0.25503708,-0.19101398,-0.030057883,-0.25645894,-0.23074396,-0.37653428,-0.40576949,-0.16599789,-0.42614079,0.21806585,-0.52285784,-0.80680555,-0.046336006,-0.015963121,0.076502266,0.1474141,-0.14411592,-0.27762322,-0.33012411,0.17907673,-0.32753525,-0.65961564,-0.4052762,-0.4478474,0.15944993,-0.06356321,-0.33385618,0.9428549,-0.18704695,0.44554696,-0.74020836,-0.69742212,0.29447907,0.090791941,1,"walk"
"282",-0.22461429,-0.29041141,-0.21896044,-0.05799131,-0.27056445,-0.19787858,-0.35256728,-0.39610019,-0.18413682,-0.46854498,0.2356318,-0.61826869,-0.87401188,-0.045389535,-0.081009497,0.12259351,0.043826394,-0.24824046,-0.25827833,-0.29386118,0.17994,-0.099951242,-0.37560525,-0.4000894,-0.42907404,0.13977281,-0.1137172,-0.3811157,0.54722831,-0.40067797,0.83301888,-0.27171379,-0.69912393,0.29200229,0.094145351,1,"walk"
"283",-0.14241408,-0.19009424,-0.17357615,0.026173948,-0.12020703,-0.14982142,-0.35600885,-0.38304337,-0.12022919,-0.35812625,0.15218102,-0.48728111,-0.79349874,0.021190494,0.027743506,0.23594278,0.23403267,-0.11974966,-0.20210567,-0.25978257,0.029248768,-0.21178956,-0.51380788,-0.43140313,-0.36576139,0.063159113,0.15772399,-0.13612489,-0.035751607,-0.36400697,0.94637994,0.011023007,-0.70296573,0.29596576,0.073314688,1,"walk"
"284",-0.12359074,-0.17036832,-0.08802481,0.01988394,-0.15697913,-0.095385385,-0.24175863,-0.306925,-0.069016719,-0.36225891,0.19937486,-0.62576713,-0.88361064,0.068055266,-0.052809338,0.25753572,0.089376964,-0.26465377,-0.16232185,-0.20448166,0.12586816,-0.054886357,-0.33473449,-0.35236176,-0.29858045,0.066661628,-0.023346357,-0.36210252,0.86944585,-0.74088194,0.84009772,-0.81435969,-0.68005353,0.30348717,0.1007373,1,"walk"
"285",-0.17396322,-0.16479027,-0.16563297,-0.089638008,-0.19330039,-0.1308619,-0.28059692,-0.30582461,-0.090499984,-0.33928193,0.095620675,-0.56225173,-0.86758984,-0.098623821,-0.081674088,0.017171847,-0.12274477,-0.58853351,-0.18235411,-0.2443657,0.14481107,-0.23311934,-0.52634413,-0.3072697,-0.35296256,0.093259243,-0.22384068,-0.58952585,0.65917442,0.066490874,0.25240115,-0.66375904,-0.68396674,0.30057561,0.10081377,1,"walk"
"286",-0.23137492,-0.22607388,-0.23806123,-0.10003554,-0.23556324,-0.24647719,-0.3483867,-0.35156543,-0.19885402,-0.36193937,0.072778958,-0.5201096,-0.84224936,-0.10661151,-0.097674586,-0.093997345,-0.10760246,-0.54469507,-0.26190131,-0.36627709,0.33302093,-0.17712427,-0.48856585,-0.3575208,-0.38862207,0.24539743,-0.23620061,-0.55975775,0.12114055,-0.49307128,-0.69346739,0.35166452,-0.69484445,0.29560984,0.092871573,1,"walk"
"287",-0.21440662,-0.23540808,-0.18695592,-0.00089848294,-0.24689706,-0.25791587,-0.33001799,-0.33806967,-0.12830411,-0.42199881,0.16546421,-0.61112977,-0.86965519,-0.00047714846,-0.0087248183,-0.048204017,-0.030368716,-0.37742592,-0.24688154,-0.39717274,0.37259555,-0.10417843,-0.3588419,-0.31714569,-0.41491512,0.21005046,0.18237284,-0.02418735,-0.0068835109,-0.44003624,-0.72905953,-0.11039642,-0.70106323,0.29111539,0.092717237,1,"walk"
"288",-0.17975024,-0.18006455,-0.13033248,0.090363427,-0.21276391,-0.20572418,-0.28124037,-0.27190932,-0.083441034,-0.36752882,0.16963022,-0.59631787,-0.87204405,0.10802372,0.059899183,0.050333699,-0.17849464,-0.60546377,-0.21629882,-0.33688383,0.38390251,-0.19446571,-0.55140697,-0.27048888,-0.32553552,0.15207268,-0.14471141,-0.56923487,-0.25308747,0.1582626,-0.89857649,0.29491376,-0.70069939,0.28921606,0.098310467,1,"walk"
"289",-0.094590586,-0.1242814,-0.022149825,0.16385731,-0.12562075,-0.12449274,-0.18212964,-0.13350948,-0.039512495,-0.31211802,0.21997654,-0.54488137,-0.83628478,0.18741651,0.1255415,0.094474976,-0.035544132,-0.3919218,-0.076566863,-0.31750883,0.4349216,-0.4627884,-0.76910734,-0.13696569,-0.19034437,0.20754144,-0.28555178,-0.62919378,-0.34572592,0.024497238,0.10394282,0.062773932,-0.69838453,0.29130532,0.097360584,1,"walk"
"290",-0.069870597,-0.10156082,0.042990615,0.295857,-0.088675755,-0.15238994,-0.19666025,-0.18176307,0.047568952,-0.3381147,0.3625486,-0.54791792,-0.84569726,0.3096802,0.27088039,-0.011158668,-0.14557506,-0.5652869,-0.11010243,-0.33628061,0.40734933,-0.41356491,-0.6885918,-0.18509269,-0.23523711,0.24597066,-0.37752646,-0.73325695,-0.1421842,0.5360141,0.40146933,-0.078885402,-0.70130477,0.29220391,0.089228959,1,"walk"
"291",-0.084849247,-0.14783902,-0.020733013,0.24745105,-0.12473324,-0.18983995,-0.20794056,-0.25563974,-0.014744787,-0.36597472,0.40926227,-0.48454408,-0.79256061,0.2432964,0.24340884,-0.062716974,-0.085167622,-0.47431923,-0.13517042,-0.37885263,0.3192962,-0.6198212,-0.86506723,-0.2524517,-0.3126692,0.10854155,-0.040088688,-0.41441582,0.54109162,0.65654604,0.23371323,-0.033152002,-0.70104058,0.29336025,0.086438045,1,"walk"
"292",-0.09917383,-0.20302442,-0.093522232,0.011612525,-0.16999712,-0.14087415,-0.20759636,-0.24930373,-0.091163864,-0.39780987,0.25560376,-0.53960835,-0.83306571,-0.023828409,0.048042843,-0.05732878,-0.054212227,-0.43199256,-0.13735048,-0.29442901,0.34118265,-0.3344466,-0.61956002,-0.27709925,-0.26555092,0.095244977,0.12058399,-0.18830535,0.62172308,-0.54435379,0.28258822,-0.11959313,-0.70145388,0.29109603,0.091996964,1,"walk"
"293",-0.06614758,-0.11448692,0.023977868,0.19348517,-0.13323726,-0.0584238,-0.12532014,-0.086313417,0.031289325,-0.3467188,0.3269237,-0.52937507,-0.83752259,0.18723349,0.19718904,0.18180829,-0.14016717,-0.54693497,-0.049970549,-0.22992059,0.29565954,-0.44599123,-0.76001513,-0.10586027,-0.12498472,0.24389576,-0.16533982,-0.58131659,-0.69273425,0.3599249,0.39416959,-0.35832701,-0.69569585,0.29222853,0.10002005,1,"walk"
"294",-0.085035527,-0.14582411,0.029057175,0.16525462,-0.094985932,-0.060599764,-0.081850123,-0.067226695,0.037198967,-0.40281156,0.35455035,-0.65171966,-0.89506978,0.21570576,0.098912665,0.18433234,-0.31068468,-0.69482624,-0.042453151,-0.24022933,0.38614133,-0.29931987,-0.62025561,-0.039127844,-0.17363197,0.21167754,-0.041567992,-0.35897083,-0.84268686,0.25704055,0.33344355,-0.42034178,-0.69227102,0.29312532,0.10399146,1,"walk"
"295",-0.20428947,-0.26963299,-0.15688151,-0.09711776,-0.15107552,-0.16687312,-0.23297536,-0.29287223,-0.17050674,-0.44558689,0.23117885,-0.60048674,-0.85017923,-0.045573554,-0.17214783,0.096659309,-0.058774181,-0.40268131,-0.1510693,-0.3260601,0.35129763,-0.27847338,-0.56080338,-0.30585459,-0.32582383,0.23578384,0.00439589,-0.28003345,0.47759834,-0.52129137,0.070611448,-0.17706008,-0.69615684,0.29016264,0.10414549,1,"walk"
"296",-0.21992152,-0.21123385,-0.17565121,-0.045652965,-0.18772916,-0.19339177,-0.28215126,-0.28498564,-0.16742384,-0.35949476,0.1061894,-0.4472932,-0.75288431,-0.044648297,-0.053202562,-0.026832175,-0.066401349,-0.5102867,-0.19027357,-0.33749684,0.33835002,-0.29455034,-0.62695747,-0.30149148,-0.31355105,0.24306238,0.017312306,-0.31093168,0.65060801,0.18578846,-0.51669506,0.10298659,-0.69305193,0.29364589,0.10134793,1,"walk"
"297",-0.11052417,-0.024974563,-0.34033944,-0.31968834,-0.35530764,-0.5013072,-0.51761313,-0.53751705,-0.073013232,-0.15052923,-0.17333568,-0.29563229,-0.60820298,-0.29062519,-0.36279787,0.086923727,-0.20192387,-0.53674456,-0.4552681,-0.62720552,0.53821246,-0.43380822,-0.71478059,-0.53238358,-0.57499607,-0.073913944,-0.47625303,-0.82784097,-0.1643725,0.67507306,0.69302091,-0.68557092,-0.72783973,0.27777637,0.074652363,1,"walkdown"
"298",-0.04655543,-0.018405505,-0.14914469,-0.074669785,-0.27572669,-0.43816674,-0.33696069,-0.37554065,0.023020414,-0.19421705,0.2448561,-0.12698754,-0.45006917,-0.046304419,-0.10709646,0.18253797,0.31175763,0.07247186,-0.37725178,-0.59117735,0.65773503,-0.41143368,-0.6810404,-0.40434842,-0.38259955,0.012370131,-0.025729281,-0.35112186,0.53334682,0.84896503,-0.40982012,-0.13092194,-0.74214702,0.26172929,0.090251249,1,"walkdown"
"299",-0.078120796,0.070183504,-0.14576448,0.053807305,-0.035833745,-0.052909766,-0.1874418,0.065694666,0.16659588,-0.15487469,-0.012520427,-0.61575672,-0.89192683,0.095293723,-0.0067595553,0.041022621,-0.19095979,-0.62186972,0.031695949,-0.29305617,0.55950373,-0.21637867,-0.53984366,0.081162606,-0.031143601,0.099854648,-0.3308857,-0.7161741,0.55001042,0.75033194,-0.8956065,-0.83084877,-0.6910334,0.3013814,0.084022249,1,"walkdown"
"300",0.094203798,0.14383491,0.096914458,0.14480555,0.043545783,-0.067990864,-0.033454424,0.056882465,0.26424273,-0.10800139,0.096243627,-0.64567607,-0.9074697,0.23453794,0.021482278,0.2617153,-0.33879295,-0.72681963,0.10275057,-0.39449833,0.58622486,-0.59213469,-0.81901538,0.075357295,-0.044155391,0.073813324,-0.52032873,-0.8498065,-0.57392937,-0.74210163,0.93035761,0.30789685,-0.73108043,0.27250901,0.083506299,1,"walkdown"
"301",-0.016062869,0.084711529,-0.021657653,-0.0032066411,-0.036550734,-0.21008896,-0.14665673,-0.26599822,0.1628266,-0.13077663,0.02725882,-0.54356907,-0.80913942,0.045050736,-0.075833718,0.29896567,-0.010238014,-0.31921756,-0.13336067,-0.41530083,0.31412722,-0.52825185,-0.80244055,-0.24217524,-0.35056062,0.18284018,-0.48393603,-0.81612379,-0.68384745,-0.50768353,0.55637152,-0.21199886,-0.73473816,0.26437019,0.096975044,1,"walkdown"
"302",-0.044867355,-0.0084987983,-0.14860841,-0.16814246,-0.12675888,-0.38360173,-0.30164164,-0.39965971,0.053624134,-0.19953442,0.012875262,-0.47922205,-0.75783074,-0.038001922,-0.37649035,0.24682869,-0.62251126,-0.88399337,-0.35693516,-0.51398536,0.36425139,-0.43746213,-0.7535588,-0.3474524,-0.52256056,0.29627565,-0.37934259,-0.74039055,0.191951,0.63097197,-0.8574811,-0.60358803,-0.72241008,0.27582246,0.091632527,1,"walkdown"
"303",0.07520821,0.016150415,-0.097004084,-0.059084144,-0.17405476,-0.43838102,-0.3685639,-0.45028485,0.057169819,-0.16541121,0.07178806,-0.4004039,-0.72166582,-0.012614497,-0.12513111,-0.069552019,-0.33005899,-0.73738545,-0.37479638,-0.59402003,0.32569023,-0.7966169,-0.95117837,-0.42270453,-0.52950882,0.21548104,-0.54115438,-0.84012388,0.44462352,0.66839177,-0.83286451,-0.049298866,-0.73458338,0.2672046,0.090627843,1,"walkdown"
"304",-0.13451579,-0.36054097,-0.48820778,-0.50953256,-0.049551464,-0.34384202,-0.60764411,-0.63543428,-0.37667488,-0.45060956,-0.15448955,-0.38422245,-0.72135461,-0.47229729,-0.56123607,0.26141379,-0.40949196,-0.72692699,-0.39238367,-0.42293013,-0.092105143,-0.39762263,-0.71112441,-0.63769666,-0.65809682,-0.040809059,-0.17126548,-0.54877663,0.29068705,0.71499403,-0.98327246,0.88551703,-0.6565092,0.31064417,0.12458672,1,"walkup"
"305",-0.14753214,-0.32560604,-0.4640663,-0.51943425,-0.18846333,-0.21502228,-0.58810201,-0.62218748,-0.33778653,-0.42330142,-0.13951943,-0.41582472,-0.71638162,-0.46474511,-0.60147953,0.27889018,-0.32002929,-0.6797278,-0.33628166,-0.26894843,-0.08684391,-0.13499667,-0.43606623,-0.61966952,-0.65201611,0.0015120074,-0.17144593,-0.58173572,0.67566644,-0.58801816,-0.93614329,0.86434345,-0.63083735,0.33629362,0.10924634,1,"walkup"
"306",-0.10517233,-0.33296119,-0.4729144,-0.51343922,0.072639046,0.39610731,-0.57826246,-0.64323753,-0.36129969,-0.42083058,-0.089199619,-0.132921,-0.41904429,-0.4817926,-0.55961285,0.31869771,0.002863488,-0.28827557,-0.017687111,0.4041794,-0.43393124,-0.21000317,-0.63629432,-0.63853878,-0.67440454,0.02371286,-0.52631989,-0.82088666,-0.36281844,-0.72031697,-0.94911191,-0.69195061,-0.61392535,0.35030952,0.10440598,1,"walkup"
"307",-0.099399058,-0.37602572,-0.51539822,-0.49303172,0.087607433,0.35447483,-0.58480201,-0.62339262,-0.40995896,-0.45420686,-0.19599011,-0.2284245,-0.53432091,-0.4580292,-0.54435472,0.038002154,-0.35693928,-0.73476585,-0.078921231,0.37668917,-0.50072108,-0.1372141,-0.5466185,-0.59442796,-0.69360311,0.24955438,-0.4497893,-0.78362813,-0.22393596,0.75675752,-0.97836869,0.5528056,-0.61412029,0.35075038,0.10268569,1,"walkup"
"308",-0.072464775,-0.37717572,-0.47641887,-0.46317789,-0.12763233,-0.2114306,-0.58606799,-0.63817448,-0.39973309,-0.46117839,-0.12594446,-0.28168921,-0.5715464,-0.41779622,-0.52897079,0.072172764,-0.38366157,-0.72009622,-0.27235173,-0.30462548,-0.081479157,-0.50338509,-0.81605626,-0.61083134,-0.70507021,0.16427244,-0.3615634,-0.67122601,0.45936264,-0.016132342,0.96659922,0.89009359,-0.62507136,0.34582419,0.093474319,1,"walkup"
"309",-0.05688087,-0.35449316,-0.3861846,-0.44888429,-0.088570462,-0.19285801,-0.51858546,-0.62737875,-0.34203663,-0.46156463,0.02787609,-0.27261981,-0.54997575,-0.40256441,-0.51669106,0.068161341,-0.47701649,-0.80855414,-0.33132959,-0.2402071,-0.17959586,-0.19673085,-0.51598667,-0.60818975,-0.68048296,0.1598101,-0.4516355,-0.78383431,0.26225234,-0.68033419,-0.9431774,-0.15016327,-0.62602824,0.34702908,0.086966541,1,"walkup"
"310",-0.097905117,-0.28963883,-0.38279282,-0.47897137,-0.11267164,-0.21823593,-0.51185658,-0.60175423,-0.28460647,-0.40259186,-0.091585411,-0.30604101,-0.58939747,-0.45262326,-0.51772667,-0.066478641,-0.57705845,-0.88887559,-0.31083757,-0.28937663,-0.14049529,-0.35543533,-0.66495841,-0.5674148,-0.68225134,0.080775006,-0.70443889,-0.93444826,-0.31088994,-0.74928978,0.093702635,0.74120794,-0.6120765,0.3573398,0.085468048,1,"walkup"
"311",-0.15122527,-0.2603375,-0.44679921,-0.415924,-0.074463546,-0.23479164,-0.56694387,-0.52635007,-0.28499327,-0.36147158,-0.12020471,-0.18692401,-0.47319932,-0.40325155,-0.43563686,-0.083092476,-0.028936533,-0.31820978,-0.28608353,-0.33069788,0.00077781491,-0.40206403,-0.72543996,-0.51477795,-0.57624886,0.11343979,-0.34164097,-0.72272516,0.021359242,-0.80590363,0.9663073,0.43645657,-0.60734083,0.36007886,0.087803314,1,"walkup"
"312",-0.15408232,-0.2403416,-0.48707179,-0.37452477,-0.11443807,-0.21368809,-0.58483582,-0.56071399,-0.3834824,-0.28868445,-0.07290786,0.089330389,-0.22176511,-0.37614926,-0.37613966,-0.0072131474,0.13847688,-0.18347836,-0.34293845,-0.26291261,0.00016183223,-0.058053493,-0.37390514,-0.54426233,-0.61540753,0.096414439,-0.1933332,-0.60579095,-0.17887987,0.66028367,0.98441885,-0.7446468,-0.59859596,0.3638207,0.096555818,1,"walkup"
"313",-0.027133606,-0.21322933,-0.40872395,-0.46912073,-0.098305107,-0.16140941,-0.63224665,-0.71886398,-0.34389458,-0.270797,-0.14685549,-0.0082586513,-0.35352232,-0.42010073,-0.541921,0.17510287,-0.47855698,-0.78623549,-0.35175852,-0.1849974,-0.36657371,-0.24668513,-0.5999294,-0.68262007,-0.79622035,0.38924535,-0.77509819,-0.96055409,0.068113345,0.45493466,-0.94783792,-0.30647498,-0.63567754,0.33414293,0.10553749,1,"walkup"
"314",-0.093392278,-0.2585547,-0.41095144,-0.50521756,-0.25290658,-0.24167116,-0.58401164,-0.67669771,-0.31164124,-0.34518902,-0.12571625,-0.045401834,-0.31976659,-0.44462982,-0.59693611,0.2522479,-0.34749959,-0.65755817,-0.39878678,-0.27086337,-0.1015997,-0.046967484,-0.37420574,-0.64998272,-0.73991071,0.48336305,-0.47558569,-0.79521669,-0.08270635,0.20609368,-0.91719481,-0.3657686,-0.61659762,0.35367461,0.08718128,1,"walkup"
"315",-0.15071313,-0.32439212,-0.44370809,-0.50015293,0.059151516,0.20254598,-0.54329024,-0.62234169,-0.341784,-0.41924615,-0.15333429,-0.37114043,-0.69904888,-0.47016001,-0.54332617,0.16670439,-0.36624872,-0.66325695,-0.13489376,0.20067682,-0.4606621,-0.10534048,-0.49892307,-0.60995331,-0.66546329,0.15514119,-0.3152725,-0.68739304,0.78670662,-0.29879113,-0.9491087,0.37916866,-0.61186062,0.35803868,0.083348769,1,"walkup"
"316",-0.033007974,-0.25852865,-0.37964164,-0.40109302,0.10625231,0.14898918,-0.52248323,-0.60935049,-0.25109634,-0.37773797,-0.091449204,-0.42595718,-0.74204835,-0.340825,-0.48890031,0.30925078,-0.13673395,-0.41860182,-0.16306659,0.14227228,-0.46448614,-0.24375391,-0.64737082,-0.61596214,-0.62705236,0.2160649,-0.14048672,-0.5502083,-0.16827745,-0.24153598,-0.96806844,0.77547452,-0.60972248,0.3591928,0.084755357,1,"walkup"
"317",-0.053477935,-0.27186743,-0.41579185,-0.39078845,-0.13328093,-0.25165746,-0.55629303,-0.64341243,-0.26413456,-0.38887766,-0.054145853,-0.40694564,-0.70426896,-0.35367837,-0.44555273,0.0013574729,-0.17927035,-0.47493068,-0.41183175,-0.27779467,-0.19732084,0.020304282,-0.25744488,-0.64312025,-0.6682289,0.070039715,-0.21129577,-0.57924942,0.30862938,0.83781637,0.92767515,-0.41881793,-0.60974841,0.36005474,0.081244726,1,"walkup"
"318",-0.099690757,-0.33976929,-0.42361964,-0.40977246,-0.11096419,-0.22531107,-0.52370513,-0.60909823,-0.31554695,-0.45605774,-0.069545114,-0.53875858,-0.84340581,-0.36556366,-0.47515946,0.041889385,-0.51995007,-0.87636422,-0.36318983,-0.26788986,-0.10637282,-0.15749894,-0.48493179,-0.57331753,-0.69161978,0.23972113,-0.49289035,-0.80367625,0.66609166,0.73083828,-0.92184243,-0.71744615,-0.6230471,0.35215215,0.07495079,1,"walkup"
"319",-0.055910268,-0.31024184,-0.36573735,-0.38750104,-0.12061542,-0.18670355,-0.51937652,-0.56351498,-0.30494421,-0.42009417,-0.022548901,-0.31841036,-0.61604217,-0.34986343,-0.44303974,0.0632561,-0.48773879,-0.81594192,-0.30281518,-0.24836777,-0.13014904,-0.2151833,-0.50722718,-0.55648329,-0.60420569,0.059194145,-0.34990527,-0.66748483,-0.044016136,-0.65737125,0.36502967,0.88689492,-0.63154772,0.34579963,0.07650864,1,"walkup"
"320",-0.060315478,-0.25804228,-0.40366265,-0.40043864,-0.10575352,-0.099353314,-0.56569471,-0.56581311,-0.28277821,-0.35949638,-0.051469016,-0.21559704,-0.53269679,-0.35034289,-0.4752329,0.18487965,-0.4581908,-0.77824571,-0.28499187,-0.13476638,-0.20466776,-0.18889439,-0.54493234,-0.56302675,-0.59917705,0.10158009,-0.047125945,-0.44875409,-0.19754043,-0.83809535,0.9693213,-0.10408596,-0.61168583,0.35815172,0.083390808,1,"walkup"
